date_key,year,quarter,month_number,month_name,month_label,year_month,zone_id,zone_name,region_group,site_count,population_coverage_estimate,zone_priority_level,component_id,component_name,activity_type,strategic_axis,unit_of_measure,manager_id,manager_name,team_name,role,seniority_level,planned_activities,completed_activities,target_beneficiaries,actual_beneficiaries,target_output_units,actual_output_units,reports_expected,reports_submitted,reports_submitted_on_time,open_issues,closed_issues,high_priority_alerts,planned_budget,spent_budget,committed_budget,variance_amount,variance_percent,activity_completion_rate,beneficiary_achievement_rate,output_achievement_rate,reporting_on_time_rate,budget_execution_rate,alert_flag
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,13,12,482,444,11,10,4,4,4,1,1,0,2488569,2366500,2416703,-122069,-4.9,0.9231,0.9212,0.9091,1.0,0.9509,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C02,Formation,Capacity Building,Skills,Participants,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,7,6,202,183,201,177,4,4,4,1,1,0,1828875,1615841,1687470,-213034,-11.6,0.8571,0.9059,0.8806,1.0,0.8835,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,14,13,0,0,16,14,4,4,3,1,1,0,2779529,2859137,2903097,79608,2.9,0.9286,,0.875,0.75,1.0286,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C04,Appui ciblé,Support,Results,Cases,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,11,10,152,141,149,134,4,4,4,1,1,0,1694962,1694949,1741940,-13,-0.0,0.9091,0.9276,0.8993,1.0,1.0,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,12,9,507,394,12,9,4,4,3,5,4,2,2616484,1931624,1997684,-684860,-26.2,0.75,0.7771,0.75,0.75,0.7383,1
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C02,Formation,Capacity Building,Skills,Participants,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,9,7,229,200,199,151,4,3,3,3,3,2,1723406,1495016,1521205,-228390,-13.3,0.7778,0.8734,0.7588,0.75,0.8675,1
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,17,14,0,0,17,13,4,3,3,1,1,1,2655414,2210635,2275580,-444779,-16.7,0.8235,,0.7647,0.75,0.8325,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C04,Appui ciblé,Support,Results,Cases,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,12,9,163,124,151,119,4,2,2,3,3,1,1635397,1223684,1278367,-411713,-25.2,0.75,0.7607,0.7881,0.5,0.7482,1
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,12,11,508,471,13,12,4,4,4,3,3,0,2615224,2745170,2779827,129946,5.0,0.9167,0.9272,0.9231,1.0,1.0497,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C02,Formation,Capacity Building,Skills,Participants,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,10,9,191,181,200,189,4,4,4,3,3,0,1886009,1861011,1917347,-24998,-1.3,0.9,0.9476,0.945,1.0,0.9867,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,14,13,0,0,17,16,4,4,3,2,2,0,2635559,2540515,2623709,-95044,-3.6,0.9286,,0.9412,0.75,0.9639,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C04,Appui ciblé,Support,Results,Cases,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,11,11,166,161,152,143,4,4,4,2,2,0,1545544,1357300,1381339,-188244,-12.2,1.0,0.9699,0.9408,1.0,0.8782,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,11,9,485,424,14,12,4,4,4,1,1,0,2618347,2373003,2399872,-245344,-9.4,0.8182,0.8742,0.8571,1.0,0.9063,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C02,Formation,Capacity Building,Skills,Participants,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,10,9,217,188,202,171,4,4,4,3,3,0,1713253,1575661,1649278,-137592,-8.0,0.9,0.8664,0.8465,1.0,0.9197,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,16,14,0,0,15,13,4,4,4,3,3,0,2784715,2556587,2629625,-228128,-8.2,0.875,,0.8667,1.0,0.9181,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C04,Appui ciblé,Support,Results,Cases,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,9,8,163,137,151,133,4,4,4,3,3,0,1604056,1531230,1585461,-72826,-4.5,0.8889,0.8405,0.8808,1.0,0.9546,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,12,9,475,332,11,8,4,3,3,3,2,1,2432472,1535581,1580960,-896891,-36.9,0.75,0.6989,0.7273,0.75,0.6313,1
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C02,Formation,Capacity Building,Skills,Participants,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,10,7,228,158,202,136,4,3,2,5,4,1,1816943,1107342,1126281,-709601,-39.1,0.7,0.693,0.6733,0.5,0.6095,1
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,16,9,0,0,16,9,4,2,2,6,4,3,2828191,1696915,1737251,-1131276,-40.0,0.5625,,0.5625,0.5,0.6,1
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C04,Appui ciblé,Support,Results,Cases,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,9,5,133,69,149,89,4,4,2,3,2,3,1719585,1907560,1979197,187975,10.9,0.5556,0.5188,0.5973,0.5,1.1093,1
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,12,10,480,393,11,9,4,4,4,2,2,0,2474729,2025830,2048313,-448899,-18.1,0.8333,0.8187,0.8182,1.0,0.8186,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C02,Formation,Capacity Building,Skills,Participants,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,7,6,212,192,202,183,4,4,3,2,2,0,1713015,1577149,1653793,-135866,-7.9,0.8571,0.9057,0.9059,0.75,0.9207,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,16,13,0,0,16,13,4,3,3,3,3,1,2824686,2674347,2724769,-150339,-5.3,0.8125,,0.8125,0.75,0.9468,0
2024-07-01,2024,Q3,7,July,Jul 2024,2024-07,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C04,Appui ciblé,Support,Results,Cases,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,12,10,148,128,151,124,4,4,3,2,2,0,1559011,1339428,1374762,-219583,-14.1,0.8333,0.8649,0.8212,0.75,0.8592,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,13,11,479,402,14,12,4,4,3,2,2,0,2405256,2134213,2229367,-271043,-11.3,0.8462,0.8392,0.8571,0.75,0.8873,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C02,Formation,Capacity Building,Skills,Participants,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,10,9,221,196,199,169,4,4,4,3,3,0,1901214,1714688,1740910,-186526,-9.8,0.9,0.8869,0.8492,1.0,0.9019,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,15,13,0,0,15,13,4,4,4,2,2,0,2645403,2296362,2374543,-349041,-13.2,0.8667,,0.8667,1.0,0.8681,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C04,Appui ciblé,Support,Results,Cases,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,10,9,134,130,151,135,4,4,4,3,3,0,1502218,1417310,1484944,-84908,-5.7,0.9,0.9701,0.894,1.0,0.9435,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,11,8,502,315,12,9,4,4,3,7,6,2,2586840,2227372,2335803,-359468,-13.9,0.7273,0.6275,0.75,0.75,0.861,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C02,Formation,Capacity Building,Skills,Participants,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,10,8,182,121,200,160,4,4,3,6,5,1,1868490,1419590,1482142,-448900,-24.0,0.8,0.6648,0.8,0.75,0.7598,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,15,10,0,0,16,12,4,3,2,5,4,4,2720323,2464338,2513822,-255985,-9.4,0.6667,,0.75,0.5,0.9059,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C04,Appui ciblé,Support,Results,Cases,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,12,11,179,151,151,139,4,4,3,1,1,1,1622342,1227440,1270332,-394902,-24.3,0.9167,0.8436,0.9205,0.75,0.7566,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,13,11,463,401,14,12,4,4,3,3,3,0,2553219,2601450,2638111,48231,1.9,0.8462,0.8661,0.8571,0.75,1.0189,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C02,Formation,Capacity Building,Skills,Participants,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,7,6,198,171,202,174,4,4,4,1,1,0,1834090,2029169,2117590,195079,10.6,0.8571,0.8636,0.8614,1.0,1.1064,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,15,13,0,0,17,15,4,4,4,1,1,0,2747182,2608283,2701904,-138899,-5.1,0.8667,,0.8824,1.0,0.9494,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C04,Appui ciblé,Support,Results,Cases,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,11,9,145,126,152,132,4,4,3,2,2,0,1659658,1545841,1591087,-113817,-6.9,0.8182,0.869,0.8684,0.75,0.9314,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,11,9,505,407,12,10,4,4,3,2,2,0,2488154,2461311,2583231,-26843,-1.1,0.8182,0.8059,0.8333,0.75,0.9892,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C02,Formation,Capacity Building,Skills,Participants,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,8,7,228,190,202,171,4,4,3,1,1,0,1867928,1640095,1699540,-227833,-12.2,0.875,0.8333,0.8465,0.75,0.878,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,16,13,0,0,15,13,4,4,4,3,3,0,2849610,2687263,2810057,-162347,-5.7,0.8125,,0.8667,1.0,0.943,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C04,Appui ciblé,Support,Results,Cases,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,12,10,137,111,149,118,4,4,3,1,1,0,1578326,1463661,1492366,-114665,-7.3,0.8333,0.8102,0.7919,0.75,0.9274,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,14,7,464,254,11,6,4,2,2,7,4,4,2414883,1731598,1804701,-683285,-28.3,0.5,0.5474,0.5455,0.5,0.7171,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C02,Formation,Capacity Building,Skills,Participants,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,10,6,180,115,201,121,4,2,2,7,5,3,1910334,1284671,1313940,-625663,-32.8,0.6,0.6389,0.602,0.5,0.6725,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,14,9,0,0,17,12,4,4,3,5,4,3,2636681,1582009,1643472,-1054672,-40.0,0.6429,,0.7059,0.75,0.6,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C04,Appui ciblé,Support,Results,Cases,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,9,5,152,80,149,69,4,3,2,5,3,4,1671809,1822965,1907325,151156,9.0,0.5556,0.5263,0.4631,0.5,1.0904,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,12,10,509,401,14,10,4,4,3,2,2,0,2506063,2174546,2257881,-331517,-13.2,0.8333,0.7878,0.7143,0.75,0.8677,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C02,Formation,Capacity Building,Skills,Participants,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,9,7,192,158,199,159,4,4,3,7,6,0,1849957,1647183,1717420,-202774,-11.0,0.7778,0.8229,0.799,0.75,0.8904,1
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,16,13,0,0,14,11,4,4,3,3,3,1,2689959,2350359,2424126,-339600,-12.6,0.8125,,0.7857,0.75,0.8738,0
2024-08-01,2024,Q3,8,August,Aug 2024,2024-08,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C04,Appui ciblé,Support,Results,Cases,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,11,9,157,128,152,120,4,4,3,5,4,0,1705756,1429266,1470757,-276490,-16.2,0.8182,0.8153,0.7895,0.75,0.8379,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,13,12,465,423,14,13,4,4,4,3,3,0,2646590,2372254,2476199,-274336,-10.4,0.9231,0.9097,0.9286,1.0,0.8963,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C02,Formation,Capacity Building,Skills,Participants,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,9,9,200,192,201,192,4,4,4,2,2,0,1920368,1665035,1725483,-255333,-13.3,1.0,0.96,0.9552,1.0,0.867,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,17,16,0,0,16,15,4,4,4,1,1,0,2746341,2585412,2624498,-160929,-5.9,0.9412,,0.9375,1.0,0.9414,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z01,Abidjan-Plateau,Afrique de l'Ouest,5,185000,High,C04,Appui ciblé,Support,Results,Cases,M01,A. Kouamé,Equipe Abidjan,Zone Manager,Senior,12,11,147,130,149,141,4,4,4,3,3,0,1567804,1496762,1555147,-71042,-4.5,0.9167,0.8844,0.9463,1.0,0.9547,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,12,10,461,409,14,12,4,2,2,3,3,2,2546546,1994184,2068345,-552362,-21.7,0.8333,0.8872,0.8571,0.5,0.7831,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C02,Formation,Capacity Building,Skills,Participants,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,9,7,204,171,200,163,4,4,4,1,1,1,1787984,1326631,1374625,-461353,-25.8,0.7778,0.8382,0.815,1.0,0.742,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,16,12,0,0,17,13,4,2,2,3,3,1,2658262,1911649,1954247,-746613,-28.1,0.75,,0.7647,0.5,0.7191,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z02,Dakar-Almadies,Afrique de l'Ouest,4,142000,Medium,C04,Appui ciblé,Support,Results,Cases,M02,S. Diallo,Equipe Dakar,Zone Manager,Senior,9,6,146,104,151,106,4,3,3,6,5,1,1706593,1464562,1531161,-242031,-14.2,0.6667,0.7123,0.702,0.75,0.8582,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,14,14,471,471,14,14,4,4,4,3,3,0,2497434,2364272,2468415,-133162,-5.3,1.0,1.0,1.0,1.0,0.9467,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C02,Formation,Capacity Building,Skills,Participants,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,9,9,225,220,201,193,4,4,4,3,3,0,1823348,1823277,1845424,-71,-0.0,1.0,0.9778,0.9602,1.0,1.0,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,15,14,0,0,16,15,4,4,4,1,1,0,2766303,2282845,2312176,-483458,-17.5,0.9333,,0.9375,1.0,0.8252,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z03,Douala-Littoral,Afrique Centrale,6,167000,High,C04,Appui ciblé,Support,Results,Cases,M03,R. Mbarga,Equipe Douala,Zone Manager,Mid,10,10,145,141,152,149,4,4,4,2,2,0,1733157,1521215,1548265,-211942,-12.2,1.0,0.9724,0.9803,1.0,0.8777,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,12,11,499,456,14,13,4,4,4,3,3,0,2431409,2284538,2334648,-146871,-6.0,0.9167,0.9138,0.9286,1.0,0.9396,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C02,Formation,Capacity Building,Skills,Participants,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,7,6,188,169,201,176,4,4,4,2,2,0,1714172,1468163,1533987,-246009,-14.4,0.8571,0.8989,0.8756,1.0,0.8565,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C03,Suivi de terrain,Monitoring,Quality,Visits,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,15,13,0,0,15,13,4,4,4,1,1,0,2639525,2444409,2508862,-195116,-7.4,0.8667,,0.8667,1.0,0.9261,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z04,Nairobi-Westlands,Afrique de l'Est,4,198000,High,C04,Appui ciblé,Support,Results,Cases,M04,J. Kamau,Equipe Nairobi,Zone Manager,Senior,9,8,163,147,151,136,4,4,4,2,2,0,1649265,1534612,1604765,-114653,-7.0,0.8889,0.9018,0.9007,1.0,0.9305,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,13,10,465,328,13,10,4,3,3,4,3,2,2519949,1825177,1856596,-694772,-27.6,0.7692,0.7054,0.7692,0.75,0.7243,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C02,Formation,Capacity Building,Skills,Participants,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,8,5,217,132,200,133,4,3,3,7,5,2,1721184,1279873,1317633,-441311,-25.6,0.625,0.6083,0.665,0.75,0.7436,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,14,9,0,0,16,10,4,3,3,3,2,3,2765421,1940909,1964822,-824512,-29.8,0.6429,,0.625,0.75,0.7018,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z05,Kinshasa-Gombe,Afrique Centrale,3,210000,Medium,C04,Appui ciblé,Support,Results,Cases,M05,P. Mukendi,Equipe Kinshasa,Zone Manager,Mid,11,5,171,92,152,67,4,3,1,4,2,3,1618503,1784435,1814314,165932,10.3,0.4545,0.538,0.4408,0.25,1.1025,1
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C01,Mobilisation communautaire,Outreach,Engagement,Sessions,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,14,13,490,422,12,11,4,4,4,2,2,0,2600404,2549530,2591183,-50874,-2.0,0.9286,0.8612,0.9167,1.0,0.9804,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C02,Formation,Capacity Building,Skills,Participants,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,10,8,188,160,199,160,4,4,3,2,2,0,1905838,1681318,1739457,-224520,-11.8,0.8,0.8511,0.804,0.75,0.8822,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C03,Suivi de terrain,Monitoring,Quality,Visits,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,15,14,0,0,14,14,4,4,4,1,1,0,2766064,2363142,2427364,-402922,-14.6,0.9333,,1.0,1.0,0.8543,0
2024-09-01,2024,Q3,9,September,Sep 2024,2024-09,Z06,Casablanca-Anfa,Afrique du Nord,5,155000,Medium,C04,Appui ciblé,Support,Results,Cases,M06,H. Benchekroun,Equipe Casablanca,Zone Manager,Mid,11,11,166,160,151,150,4,4,4,2,2,0,1612466,1511850,1529250,-100616,-6.2,1.0,0.9639,0.9934,1.0,0.9376,0
